,rating,review,review dictionary based sentiment
7332,normal,Intermittent [TV] browser/components/privatebrowsing/test/browser/browser_privatebrowsing_about.js | url bar has hidden focused -,-0.14285714285714285
7333,normal,Intermittent [TV] browser/components/privatebrowsing/test/browser/browser_privatebrowsing_about.js | Uncaught exception - TypeError: btn is null,-0.125
7334,normal,Floating scrollbars browser wide built-into Firefox,0.0
7335,normal,"OSX Mojave (10.14) - browser/components/shell/test/browser_1119088.js | Uncaught exception - [Exception... ""Component returned failure code: 0x80520006 (NS_ERROR_FILE_TARGET_DOES_NOT_EXIST) [nsIFile.copyTo]""  nsresult: ""0x80520006",-0.08333333333333333
7336,normal,URL bar suggestions of sites visited in the past redirect to search results instead,0.0
7337,normal,"Intermittent toolkit/components/search/tests/xpcshell/test_reloadEngines.js | test_init_with_skip_regioncheck - [test_init_with_skip_regioncheck : 75] Test engine shouldn't be the default anymore - ""Test search engine"" != ""Test search engine""",-0.06666666666666667
7338,normal,"Intermittent browser/base/content/test/trackingUI/browser_trackingUI_state.js | icon box is visible - Got false, expected true",-0.2222222222222222
7339,normal,Intermittent browser/base/content/test/general/browser_datachoices_notification.js | uncaught exception - TypeError: win.gBrowser.currentURI is null at pollForDefaultBrowser@chrome://browser/content/preferences/in-content/main.js:278:19,-0.1111111111111111
7340,normal,"Intermittent browser/modules/test/browser/browser_TabUnloader.js | uncaught exception - TypeError: right-hand side of 'in' should be an object, got null at _insertBrowser@chrome://browser/content/tabbrowser.js:2082:9",-0.14285714285714285
7341,normal,Intermittent browser/base/content/test/performance/browser_startup_syncIPC.js | sync IPC PCompositorBridge::Msg_Initialize 1 more times than expected before handling user events -,-0.07692307692307693
7342,normal,Evaluate if doubleClickSelectsAll has still the right default behavior on more recent Linux,0.07692307692307693
7343,normal,Intermittent browser/base/content/test/performance/browser_startup_syncIPC.js | unexpected PLayerTransaction::Msg_GetTextureFactoryIdentifier sync IPC before first paint -,-0.25
7344,normal,Intermittent browser/components/newtab/test/browser/browser_asrouter_cfr.js | Panel should be visible - false == true - JS frame :: chrome://mochitests/content/browser/browser/components/newtab/test/browser/browser_asrouter_cfr.js :: checkCFRFeaturesEleme,-0.18181818181818182
7345,normal,Add support for pref change listeners in UrlbarPrefs,0.125
7346,normal,Awesomebar autofill suggestion presented without bookmark star badge or page title for https://firsttimeux.tumblr.com,0.0
7347,normal,Dark themes no longer style the window buttons,-0.125
7348,normal,New tab closes at startup,0.0
7349,normal,Intermittent browser/base/content/test/general/browser_refreshBlocker.js | Notification should be visible -,-0.2
7350,normal,Intermittent toolkit/components/search/tests/xpcshell/test_require_engines_in_cache.js | xpcshell return code: 1,-0.2
7351,normal,"Locking setting ""browser.link.open_newwindow.override.external"" has no effect",0.0
7352,normal,[i3wm] url bar not working upon start,0.0
7353,normal,Intermittent browser/base/content/test/performance/browser_startup_content_mainthreadio.js | unused whitelist entry WebExtensions: /builds/worker/workspace/build/application/firefox/browser/features/formautofill@mozilla.org.xpi -,-0.2
7354,normal,Intermittent uriloader/exthandler/tests/mochitest/test_unknown_ext_protocol_handlers.html | Test timed out.,-0.25
7355,normal,Intermittent browser/components/urlbar/tests/browser/browser_tabMatchesInAwesomebar.js | Found a tab after previous test timed out: about:mozilla -,-0.09090909090909091
7356,normal,Intermittent [TV] toolkit/components/normandy/test/browser/browser_actions_BranchedAddonStudyAction.js | After filtering we must have the expected number of events. - 0 == 1 - JS frame :: resource://testing-common/TelemetryTestUtils.jsm :: assertEvent,-0.041666666666666664
7357,normal,Intermittent [TV] toolkit/components/normandy/test/browser/browser_actions_AddonStudyAction.js | After filtering we must have the expected number of events. - 0 == 1 - JS frame :: resource://testing-common/TelemetryTestUtils.jsm :: assertEvents :: line,-0.041666666666666664
7358,normal,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/components/places/tests/browser/browser_bookmark_popup.js | application timed out after 370 seconds with no output,-0.1
7359,normal,Perma browser/components/aboutlogins/tests/browser/browser_deleteLogin.js | Uncaught exception - Waiting for logins to be displayed - timed out after 50 tries.,0.0
7360,normal,Intermittent browser/base/content/test/contextMenu/browser_contextmenu.js | Test timed out -,-0.25
7361,normal,"Intermittent browser/base/content/test/siteIdentity/browser_check_identity_state.js | Found an unexpected tab at the end of test run: data:text/html,hi -",-0.15384615384615385
7362,normal,"Intermittent [taskcluster:error] Uploading error artifact public/build/target.complete.mar from file build/outputs/target.complete.mar with message ""Could not read file '..\outputs\\target.complete.mar'"", reason ""file-missing-on-worker""",-0.2
7363,normal,Intermittent [tier2] browser/base/content/test/tabcrashed/browser_withoutDump.js | Uncaught exception - dumpID was not present despite crash reporting being enabled,-0.15384615384615385
7364,normal,Intermittent browser/components/preferences/in-content/tests/browser_browser_languages_subdialog.js | Uncaught exception - undefined - timed out after 50 tries.,-0.2222222222222222
7365,normal,Intermittent [tier2] browser/components/sessionstore/test/browser_unrestored_crashedTabs.js | Uncaught exception - dumpID was not present despite crash reporting being enabled,-0.15384615384615385
7366,normal,"Intermittent browser/components/urlbar/tests/browser/browser_inputHistory.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
7367,normal,Intermittent TV browser/components/newtab/test/browser/browser_discovery_render.js | Uncaught exception - Should render activity stream content - timed out after 50 tries.,-0.07142857142857142
7368,normal,Intermittent toolkit/components/thumbnails/test/browser_thumbnails_bg_crash_during_capture.js | dumpID was not present despite crash reporting being enabled,-0.2
7369,normal,Intermittent browser/components/newtab/test/browser/browser_onboarding_rtamo.js | Should render .onboardingMessageContainer - null == true -,-0.2
7370,normal,Intermittent services/settings/test/unit/test_remote_settings.js | xpcshell return code: 139,-0.2
7371,normal,[esr60] Deleting profile files and reopening Firefox brings an out of date banner in the first run page,0.0
7372,normal,Intermittent toolkit/components/search/tests/xpcshell/test_selectedEngine.js | xpcshell return code: 0,-0.2
7373,normal,Intermittent browser/components/enterprisepolicies/tests/browser/browser_policy_firefoxhome.js | Test timed out -,-0.25
7374,normal,Intermittent browser/components/sessionstore/test/browser_crashedTabs.js | zoom should have reset on crash -,-0.2857142857142857
7375,normal,The suggest of Address Bar - Bookmarks shows the base address.,0.0
7376,normal,"Intermittent browser/components/sessionstore/test/browser_crashedTabs.js | Uncaught exception - Content has URI about:blank which does not match data:text/html,<html><body>A%20regular,%20everyday,%20normal%20page.",-0.05
7377,normal,Perma-fail tier 2 browser/base/content/test/siteIdentity/browser_identityPopup_clearSiteData.js | Uncaught exception - at chrome://mochitests/content/browser/browser/base/content/test/siteIdentity/browser_identityPopup_clearSiteData.js:,0.0
7378,normal,Intermittent browser/components/migration/tests/unit/test_IE_cookies.js |  - Migrated the expected number of cookies - 0 == 1,-0.1111111111111111
7379,normal,Perma-fail tier2 browser/base/content/test/trackingUI/browser_trackingUI_cookies_subview.js | Uncaught exception - at chrome://mochitests/content/browser/browser/base/content/test/trackingUI/browser_trackingUI_cookies_subview.js,0.0
7380,normal,Intermittent browser/components/urlbar/tests/browser/browser_tabMatchesInAwesomebar.js | Uncaught exception - TypeError: content.document.querySelector(...) is null,-0.16666666666666666
7381,normal,Intermittent browser/base/content/test/permissions/browser_permissions_handling_user_input.js | Found a tab after previous test timed out: https://example.com/browser/browser/base/content/test/permissions/permissions.html -,-0.1
7382,normal,Support dark theme in about:buildconfig page,0.0
7383,critical,Intermittent services/sync/tests/unit/test_errorhandler_2.js | application crashed [@ mozilla::WidgetWheelEvent::Duplicate()],-0.5
7384,normal,"Intermittent browser/components/preferences/in-content/tests/browser_performance.js | A promise chain failed to handle a rejection: [Exception... ""Component not initialized""  nsresult: ""0xc1f30001 (NS_ERROR_NOT_INITIALIZED)""  location: ""JS frame",-0.1111111111111111
7385,normal,"Intermittent [taskcluster:error] Uploading error artifact public/build from file public\build with message ""Could not read directory 'Z:\\task_1562852042\\public\\build'"", reason ""file-missing-on-worker"" and expiry 2020-07-10T15:31:53.223Z",-0.16666666666666666
7386,normal,Intermittent browser/components/uitour/test/browser_showMenu.js | Test timed out -,-0.25
7387,normal,Firefox dropping a Get-requests at links entered to addres bar,0.0
7388,normal,Intermittent browser/components/urlbar/tests/browser/browser_tabMatchesInAwesomebar.js | Should have been found in autocomplete - false == true - JS frame :: chrome://mochitests/content/browser/browser/components/urlbar/tests/browser/browser_tabMatchesIn,-0.16666666666666666
7389,normal,"OSX Mojave (10.14) - browser/base/content/test/performance/browser_urlbar_keyed_search.js | unexpected changed rect: ({x1:299, x2:342, y1:48, y2:59, w:44, h:12}), window width: 1280 -",-0.125
7390,normal,"Intermittent browser/base/content/test/tabs/browser_new_tab_in_privilegedabout_process_pref.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N),",-0.047619047619047616
7391,normal,"Intermittent browser/base/content/test/general/browser_bug416661.js | the zoom level should have persisted - Got 1, expected 1.1",-0.1
7392,normal,Intermittent browser/components/urlbar/tests/browser/browser_view_resultTypes_display.js | Should not be displaying a separator - false == true - JS frame :: chrome://mochitests/content/browser/browser/components/urlbar/tests/browser/browser_view_result,-0.16666666666666666
7393,normal,Intermittent browser/components/uitour/test/browser_no_tabs.js | Test timed out -,-0.25
7394,normal,"Intermittent browser/components/preferences/in-content/tests/siteData/browser_siteData2.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
7395,critical,Intermittent services/sync/tests/unit/test_bookmark_engine.js | application crashed [@ nsThreadManager::ReleaseThread(void*)],-0.4
7396,normal,"Intermittent TV tier 2 browser/base/content/test/performance/browser_tabopen_squeeze.js | unexpected changed rect: ({x1:299, x2:342, y1:46, y2:59, w:44, h:14}), window width: 1280 -",-0.2
7397,critical,"Intermittent services/sync/tests/unit/test_load_modules.js | application crashed [@ mozilla::ThreadEventTarget::Dispatch(already_AddRefed<nsIRunnable>,unsigned int)]",-0.2857142857142857
7398,normal,Intermittent browser/extensions/pdfjs/test/browser_pdfjs_zoom.js | Test timed out -,-0.25
7399,normal,Intermittent browser/components/preferences/in-content/tests/browser_basic_rebuild_fonts_test.js | application terminated with exit code 1 | application crashed [@ style::dom_apis::query_selector_slow],-0.2
7400,normal,"Intermittent browser_protections_report_ui.js | A promise chain failed to handle a rejection: [Exception... ""Component not initialized""  nsresult: ""0xc1f30001 (NS_ERROR_NOT_INITIALIZED)""  location: ""JS frame :: resource://gre/modules/remotepagemanager/Me",-0.10526315789473684
7401,normal,Intermittent browser/base/content/test/siteProtections/browser_protections_UI.js | The panel header is displayed as the content of the toast. -,-0.041666666666666664
